,run_time_stamp,company,category,que_no,score,justification
9,2/26/25 21:35,PCJEWELLER,2,22,0,"I could not make judgement, however content is : Yes, PC Jeweller Limited demonstrates a strong commitment to ethical practices and is clearly anti-corruption and anti-bribery, as evidenced in its policies extracted from the company website.  Specifically, the **Code of Conduct for Directors and Senior Management** states:

""The Company have a zero tolerance for bribery and corruption in its business dealings. The employees of the Company shall not, directly or indirectly, solicit or accept any commission or any form of benefit arising out of a transaction involving the Company which might be extended at times to influence business decisions. Any offer or grant of gift customary and / or are of a commemorative nature is not covered under the Policy.""

This explicitly outlines a zero-tolerance policy towards bribery and corruption and is further reinforced by other sections emphasizing honesty, integrity, and responsible conduct.  The commitment is not merely stated but is woven into various sections of the Code of Conduct, highlighting its importance to the company.

Yes, several policies from PC Jeweller Limited's website address ethics, core values, and ethical standards expected from employees and directors.

Specifically:

* **Code of Conduct for Directors and Senior Management:** This policy explicitly outlines the expected ethical behavior.  It emphasizes honesty, fairness, ethical conduct, integrity, responsibility, and accountability from directors and senior management.  It also addresses conflicts of interest, confidentiality, and insider trading.

* **Business Responsibility Policy:** This policy highlights the company's commitment to ethical conduct and transparency.  It states that the company maintains the highest standards of ethics, strives for ethical conduct at all levels, and has policies like the Whistle Blower Policy and Code of Conduct in place to ensure ethical behavior.  This policy also details the company's commitment to good corporate governance and compliance with laws and regulations.


Therefore, both the ""Code of Conduct for Directors and Senior Management"" and the ""Business Responsibility Policy"" detail PC Jeweller Limited's commitment to ethical standards and the expected behavior of its directors and employees.

Yes, the **PC Jeweller Limited Code of Conduct for Directors and Senior Management** policy, sourced from the company website, addresses conflict of interest.  Specifically, section 4.2 states:


""The Directors and Senior Management shall not engage in any business, activity or relationship, which may be in conflict with the interest of the Company. If such a situation arises then the Directors and Senior Management shall act in the best interest of the Company with proper disclosure to the Board.

The Directors and Senior Management shall not exploit for their own personal gains, business opportunities that are discovered through use of corporate property, information or position, unless such opportunity is disclosed to the Board and the Board declines to pursue the same for the Company.""

Yes, several policies from PC Jeweller Limited's website address interactions with third parties:

**1. Code of Conduct for Directors and Senior Management:**  This policy, under section 4.2 (Conflict of Interest), states that Directors and Senior Management ""shall not engage in any business, activity or relationship, which may be in conflict with the interest of the Company.""  It also addresses the use of confidential information acquired through their position in the Company, stating that it should not be used to benefit themselves or third parties. This section outlines the expected behavior with regards to dealings with third parties (customers, suppliers, etc).

**2. Code of Practices and Procedures for Fair Disclosure of Unpublished Price Sensitive Information:** This policy addresses communication with analysts and research personnel in relation to price sensitive information,  requiring that such information not be shared selectively with third parties. It further stresses the need for prompt and uniform public disclosure of price sensitive information to prevent selective disclosures to certain third parties.

**3. Policy on Materiality of and Dealing with Related Party Transactions:** This policy focuses specifically on the interaction between PC Jeweller and its related parties, however, this still involves third parties and sets forth parameters and guidelines on the approval procedures for all transactions with related parties.

**4. Corporate Social Responsibility Policy:** This policy explicitly mentions the Company's interactions with various third parties as stakeholders, including  employees, customers, and the wider community. It outlines the Company's commitment to responsible conduct with these third parties through specific initiatives and guidelines.


These policies, found on PC Jeweller Limited's website, demonstrate the company's commitment to responsible conduct in its dealings with various types of third parties.

Yes, several policies from PC Jeweller Limited's website mention compliance with applicable laws and regulations.  Here are some examples:


* **Code of Conduct for Directors and Senior Management:** Section 4.5 explicitly states, ""The Directors and Senior Management shall comply with all the laws, rules and regulations, as may be applicable from time to time. The Directors and Senior Management shall also comply with the codes and policies of the Company, to the extent applicable to them.""

* **Code of Practices and Procedures for Fair Disclosure of Unpublished Price Sensitive Information:** This policy is created in compliance with SEBI (Prohibition of Insider Trading) Regulations, 2015 and explicitly states that it includes policies for determining legitimate purposes for information sharing.  Compliance with these regulations is implied throughout the document.

* **Policy on Material Subsidiaries:** This policy references compliance with Regulation 16 and Regulation 24 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, demonstrating a commitment to legal compliance.

* **Corporate Social Responsibility Policy:** This policy complies with Section 135 of the Companies Act, 2013, and the Rules made thereunder.  It is explicitly stated that the policy is framed to ensure that the company is a responsible corporate citizen of India.

* **Nomination & Remuneration Policy:** This policy explicitly states that it's framed in accordance with Section 178 of the Companies Act, 2013, and the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.  This shows a clear commitment to following the law in setting compensation and nominating directors.

* **Policy for Determination of Materiality of Events or Information:** This policy is framed in accordance with Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015.

* **Policy on Materiality of and Dealing with Related Party Transactions:** This policy complies with the requirements of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 and the Companies Act, 2013.

In summary, PC Jeweller Limited demonstrates a strong emphasis on compliance with applicable laws and regulations across multiple facets of its operations, as evidenced by the explicit statements and implied adherence within its published policies.

Yes, the PC Jeweller Limited's **Code of Conduct for Directors and Senior Management**, found on their website, addresses the protection of company assets and information management.  Specifically, section 4.7 states:


""**4.7) USE OF THE COMPANY'S PROPERTY / ASSETS & THEIR PROTECTION**

The property / assets of the Company shall be used for its business purposes and shall not be used
for personal gains by the Directors and Senior Management. Incidental personal use, if reasonable,
will not amount to violation of the Code. The Directors and Senior Management should also take
measures to protect the Company's property / assets.""


Additionally, section 4.3 of the same policy addresses confidentiality of information:


""**4.3) CONFIDENTIALITY**

The Directors and Senior Management shall not use, disclose or divulge to a third party, directly or
indirectly, any confidential information, acquired by them due to their position in the Company, for
their personal advantage or for the advantage of any other entity. Confidential information includes any
information relating to the Company's business, customers, suppliers etc., which is not available in
the public domain.""


Therefore, while not explicitly titled ""Asset and Information Management,"" these sections within the Code of Conduct demonstrate PC Jeweller's policies concerning the protection of company assets and the confidential handling of information.

Yes, the **Code of Conduct for Directors and Senior Management** from PC Jeweller Limited's website specifies disciplinary action for non-compliance with the code.  The relevant section (section 5) states:

""**DISCIPLINARY ACTION**

The Directors and Senior Management shall adhere to the Code. The Company will take appropriate disciplinary action for wilful or deliberate non-compliance, if any, of the Code.""

Yes, the **Business Responsibility Policy** from PC Jeweller Limited's website clearly states that the company has zero tolerance for bribery and corruption.

The policy states:

> ""The Company have a zero tolerance for bribery and corruption in its business dealings. The employees of the Company shall not, directly or indirectly, solicit or accept any commission or any form of benefit arising out of a transaction involving the Company which might be extended at times to influence business decisions. Any offer or grant of gift customary and / or are of a commemorative nature is not covered under the Policy.""


While the policy doesn't detail specific anti-bribery and anti-corruption measures beyond this statement of zero tolerance,  it does mention the implementation of policies like a Whistle Blower Policy and a Code of Conduct for Directors and Senior Management, which would likely contain further details on these measures.  The policy indicates a commitment to ethical conduct and transparency, which are fundamental components of an effective anti-corruption program.

Based on the provided text extracted from PC Jeweller Limited's website, there is no mention of the company being a signatory to any well-known global anti-corruption framework or code of ethical conduct.  While several policies (e.g., Code of Conduct for Directors and Senior Management, Business Responsibility Policy) address ethical conduct and compliance,  they do not explicitly state adherence to any specific global framework.
"
10,2/26/25 21:35,PCJEWELLER,2,23,2,"The company incurred a net loss of ₹389.60 crore for the financial year ended March 31, 2022, but still spent ₹0.94 crore on CSR activities, which is more than or equal to 0.02 times of their profit (CSR spending / Net Loss) * 100 = (0.94 / 389.60) * 100 = 0.24%. This shows that the company has a strong commitment to social responsibility despite making a loss."
11,2/26/25 21:35,PCJEWELLER,3,28,0,"Auditor has issued a qualified opinion. The auditor's report states that their opinion is qualified due to three material uncertainties: (1) discounts to export customers, (2) delays in receiving foreign currency proceeds, and (3) impairment assessment of investments and receivables. This indicates that the auditor has significant concerns about the financial statements, which warrants a score of 0."
12,2/26/25 21:35,PCJEWELLER,3,32,2,"PC Jeweller Limited has a comprehensive policy for related party transactions that includes definitions of 'Ordinary Course of Business' and 'Material Related Party Transaction'. The policy defines materiality based on threshold values, including exceeding Rs.1,000 crore or 10% of the annual consolidated turnover, as well as payments exceeding 5% of the company's annual consolidated turnover. However, it does not explicitly require external auditors to review material related party transactions. (Reference: PC Jeweller Limited's 'Policy on Materiality of and Dealing with Related Party Transactions', extracted from their website, p.n.a.)"
13,2/26/25 21:35,PCJEWELLER,3,36,1,"The company provides information about the shareholding pattern on page 65 of the annual report, showing the percentage ownership by promoter & promoter group (54.53%) and public shareholding (45.47%). However, the top 10 shareholder names are not explicitly listed in the annual report. Instead, a breakdown of shareholding by category is provided. To obtain a list of the top 10 shareholders, one would need to consult other resources like stock exchange filings."
14,2/26/25 21:35,PCJEWELLER,3,37,1,"The shareholding information for Board of Directors is partially disclosed, with only Shri Balram Garg (204,282,100 shares or 43.89% of total shares) and Shri Ramesh Kumar Sharma (132,500 shares or 0.03% of total shares) having their shareholding explicitly listed. However, the information for other board members (Dr. Manohar Lal Singla, Shri Krishan Kumar Khurana, and Smt. Sannovanda Machaiah Swathi) is not available. Similarly, no shareholding information is provided for Key Management Personnel (Shri Sanjeev Bhatia and Shri Vijay Panwar). According to the Annual Report 2023-24, page 110."
15,2/26/25 21:36,PCJEWELLER,4,48,2,"The overall attendance ratio for all board members on an average is more than 0.90, as calculated from the provided document (Annual Report 2023-24, page 53) and other reports (PC Jeweller Limited Annual Reports 2022-23, page 47; PC Jeweller Limited Annual Report 2021-22, page 34). The average attendance ratio for the board members who served for at least three years is 100% in all three reports. Including Smt. Sannovanda Machaiah Swathi, the average attendance ratio is 98.33%. Therefore, the overall attendance ratio for all board members on an average is more than 0.90."
16,2/26/25 21:36,PCJEWELLER,4,49,2,"Based on the provided information in the PC Jeweller Limited Annual Report as of 31st March 2024, it can be observed that the Board of Directors held six meetings during the year. This exceeds the minimum threshold of four meetings required to achieve a score of 2. As per the report (page 12), the number of board meetings held is explicitly stated to be **six**. Therefore, based on this information, I am scoring this as 2."
17,2/26/25 21:36,PCJEWELLER,4,51,2,"The board collectively demonstrates significant expertise in General Management, with multiple directors showing experience exceeding 20 years each. Additionally, at least two directors have over 20 years of industry relevant experience in the jewelry industry, which is the major industry in which the company operates (as mentioned on page 50 of the PC Jeweller Limited Annual Report 2023-24). The board has strong expertise in less than 3 areas, specifically General Management and Industry Relevant Experience. Furthermore, Shri Balram Garg, the Managing Director, has prior working experience in the major industry in which the company operates (page 11)."
18,2/26/25 21:36,PCJEWELLER,4,52,1,"The gender ratio of independent board members at PC Jeweller Limited is 25% (1:4), which means that only one out of four independent directors is female, Smt. Sannovanda Machaiah Swathi. This falls under the category of 'less than 0.3' as per our scoring criteria. The source information can be found in the PC Jeweller Limited Annual Report 2023-24, Page 8."
19,2/26/25 21:36,PCJEWELLER,4,53,1,"The gender ratio analysis reveals that PC Jeweller Limited has a female to total workforce ratio of 0.39 (241/614). As this falls within the range of 0.1 to 0.3, I am assigning a score of 1. Reference: Annual Report for PC Jeweller Limited as of 31st March 2024, page 30, section IV. Employees, point 20.a."
20,2/26/25 21:36,PCJEWELLER,4,54,2,"The company has a Managing Director, Balram Garg, who is also a Promoter, but since more than 66% of the board members are independent directors, the independence of the board is greater than 50%. Additionally, the vintage members affirm their independence, and although there's no specific mention of regular affirmation for them, it can be inferred that they do so. (Page 52) The policy also states that the Director's independence will be reviewed by the Board on an annual basis upon the declarations made by such Independent Director."
21,2/26/25 21:36,PCJEWELLER,4,55,1,"Audit committee does not have only independent board members, as stated on page 12 of PC Jeweller Limited Annual Report 2023-24, violating criterion 2. Additionally, the Nomination and Remuneration Committee does not have only non-executive directors as members, violating criterion 2 again. Only one criterion is violated, so score is 1."
22,2/26/25 21:37,PCJEWELLER,4,63,0,"The Total compensation of CEO (₹14.35 crore) is more than 0.05 of net profits (₹(649.27) crore). According to the report, page 11 of the Annual Report 2023-24, the Managing Director's remuneration for the year ended March 31, 2024 was ₹14.35 crore. The standalone net loss for the company for the year ended March 31, 2024 was ₹(649.27) crore (Page 10, Annual Report 2023-24). Since the CEO compensation is more than 0.05 of net profits, the score is 0."
23,2/26/25 21:45,PCJEWELLER,2,22,0,"I could not make judgement, however content is : Yes, several policies from PC Jeweller Limited's website address interactions with third parties:

**1. Code of Conduct for Directors and Senior Management:**  This policy, under section 4.2 (Conflict of Interest), states that Directors and Senior Management ""shall not engage in any business, activity or relationship, which may be in conflict with the interest of the Company.""  It also addresses the use of confidential information acquired through their position in the Company, stating that it should not be used to benefit themselves or third parties. This section outlines the expected behavior with regards to dealings with third parties (customers, suppliers, etc).

**2. Code of Practices and Procedures for Fair Disclosure of Unpublished Price Sensitive Information:** This policy addresses communication with analysts and research personnel in relation to price sensitive information,  requiring that such information not be shared selectively with third parties. It further stresses the need for prompt and uniform public disclosure of price sensitive information to prevent selective disclosures to certain third parties.

**3. Policy on Materiality of and Dealing with Related Party Transactions:** This policy focuses specifically on the interaction between PC Jeweller and its related parties, however, this still involves third parties and sets forth parameters and guidelines on the approval procedures for all transactions with related parties.

**4. Corporate Social Responsibility Policy:** This policy explicitly mentions the Company's interactions with various third parties as stakeholders, including  employees, customers, and the wider community. It outlines the Company's commitment to responsible conduct with these third parties through specific initiatives and guidelines.


These policies, found on PC Jeweller Limited's website, demonstrate the company's commitment to responsible conduct in its dealings with various types of third parties.

Yes, several policies from PC Jeweller Limited's website mention compliance with applicable laws and regulations.  Here are some examples:


* **Code of Conduct for Directors and Senior Management:** Section 4.5 explicitly states, ""The Directors and Senior Management shall comply with all the laws, rules and regulations, as may be applicable from time to time. The Directors and Senior Management shall also comply with the codes and policies of the Company, to the extent applicable to them.""

* **Code of Practices and Procedures for Fair Disclosure of Unpublished Price Sensitive Information:** This policy is created in compliance with SEBI (Prohibition of Insider Trading) Regulations, 2015 and explicitly states that it includes policies for determining legitimate purposes for information sharing.  Compliance with these regulations is implied throughout the document.

* **Policy on Material Subsidiaries:** This policy references compliance with Regulation 16 and Regulation 24 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, demonstrating a commitment to legal compliance.

* **Corporate Social Responsibility Policy:** This policy complies with Section 135 of the Companies Act, 2013, and the Rules made thereunder.  It is explicitly stated that the policy is framed to ensure that the company is a responsible corporate citizen of India.

* **Nomination & Remuneration Policy:** This policy explicitly states that it's framed in accordance with Section 178 of the Companies Act, 2013, and the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.  This shows a clear commitment to following the law in setting compensation and nominating directors.

* **Policy for Determination of Materiality of Events or Information:** This policy is framed in accordance with Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015.

* **Policy on Materiality of and Dealing with Related Party Transactions:** This policy complies with the requirements of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 and the Companies Act, 2013.

In summary, PC Jeweller Limited demonstrates a strong emphasis on compliance with applicable laws and regulations across multiple facets of its operations, as evidenced by the explicit statements and implied adherence within its published policies.

Yes, the PC Jeweller Limited's **Code of Conduct for Directors and Senior Management**, found on their website, addresses the protection of company assets and information management.  Specifically, section 4.7 states:


""**4.7) USE OF THE COMPANY'S PROPERTY / ASSETS & THEIR PROTECTION**

The property / assets of the Company shall be used for its business purposes and shall not be used
for personal gains by the Directors and Senior Management. Incidental personal use, if reasonable,
will not amount to violation of the Code. The Directors and Senior Management should also take
measures to protect the Company's property / assets.""


Additionally, section 4.3 of the same policy addresses confidentiality of information:


""**4.3) CONFIDENTIALITY**

The Directors and Senior Management shall not use, disclose or divulge to a third party, directly or
indirectly, any confidential information, acquired by them due to their position in the Company, for
their personal advantage or for the advantage of any other entity. Confidential information includes any
information relating to the Company's business, customers, suppliers etc., which is not available in
the public domain.""


Therefore, while not explicitly titled ""Asset and Information Management,"" these sections within the Code of Conduct demonstrate PC Jeweller's policies concerning the protection of company assets and the confidential handling of information.

Yes, the **Code of Conduct for Directors and Senior Management** from PC Jeweller Limited's website specifies disciplinary action for non-compliance with the code.  The relevant section (section 5) states:

""**DISCIPLINARY ACTION**

The Directors and Senior Management shall adhere to the Code. The Company will take appropriate disciplinary action for wilful or deliberate non-compliance, if any, of the Code.""

Yes, the **Business Responsibility Policy** from PC Jeweller Limited's website clearly states that the company has zero tolerance for bribery and corruption.

The policy states:

> ""The Company have a zero tolerance for bribery and corruption in its business dealings. The employees of the Company shall not, directly or indirectly, solicit or accept any commission or any form of benefit arising out of a transaction involving the Company which might be extended at times to influence business decisions. Any offer or grant of gift customary and / or are of a commemorative nature is not covered under the Policy.""


While the policy doesn't detail specific anti-bribery and anti-corruption measures beyond this statement of zero tolerance,  it does mention the implementation of policies like a Whistle Blower Policy and a Code of Conduct for Directors and Senior Management, which would likely contain further details on these measures.  The policy indicates a commitment to ethical conduct and transparency, which are fundamental components of an effective anti-corruption program.

Based on the provided text extracted from PC Jeweller Limited's website, there is no mention of the company being a signatory to any well-known global anti-corruption framework or code of ethical conduct.  While several policies (e.g., Code of Conduct for Directors and Senior Management, Business Responsibility Policy) address ethical conduct and compliance,  they do not explicitly state adherence to any specific global framework.

Yes, PC Jeweller Limited demonstrates a commitment to strong ethical practices and is explicitly anti-corruption and anti-bribery in several of its policies, as extracted from its website.

**1. Code of Conduct for Directors and Senior Management:** This policy clearly outlines the expectation of honesty, integrity, responsibility, and accountability from directors and senior management.  It explicitly states that they ""shall not engage in any business, activity or relationship, which may be in conflict with the interest of the Company"" and prohibits exploiting opportunities for personal gain unless disclosed to and approved by the Board. It also addresses confidentiality and prohibits insider trading.  The policy further specifies disciplinary action for non-compliance with the code.

**Quote:**  ""The Directors and Senior Management shall not engage in any business, activity or relationship, which may be in conflict with the interest of the Company...The Directors and Senior Management shall not exploit for their own personal gains, business opportunities that are discovered through use of corporate property, information or position...The Company will take appropriate disciplinary action for wilful or deliberate non-compliance, if any, of the Code.""

**2. Business Responsibility Policy:** This policy reiterates the company's commitment to ethical conduct, stating that it maintains ""highest standards of ethics while conducting business activities"" and aims to ensure ethical behavior at all levels.  It specifically addresses transparency and accountability, emphasizing that disclosures made in business documents must be accurate and correct. The policy also includes sections on conflict of interest and mentions the existence of other related policies that further promote ethics and good governance.

**Quote:**  ""The Company maintains highest standards of ethics while conducting the business activities. The Board of Directors and Senior Management strive and endeavor to set necessary governance structures, procedures and practices to ensure ethical conduct at all levels across the Company...The Company has in place policies like Whistle Blower Policy, Code of Conduct for Directors and Senior Management etc. to ensure ethics and good governance.""

**3. Policy for Determination of Materiality of Events or Information:** While not explicitly an ethics policy, this document contributes to ethical practices by outlining transparent and timely disclosure procedures.  Accurate and complete information is crucial for ethical market behavior.

In summary, PC Jeweller Limited's policies from its website demonstrate a clear commitment to ethical conduct, including measures to prevent bribery and corruption, and establish clear expectations for ethical behavior from its employees, directors, and third parties. The policies also define procedures for dealing with conflicts of interest and include provisions for disciplinary action in cases of ethical breaches.

Yes, the **Business Responsibility Policy** from PC Jeweller Limited's website clearly states that the company has a zero-tolerance policy for bribery and corruption.  It explicitly mentions this in **Principle 1: Ethics, Transparency and Accountability**:

""The Company have a zero tolerance for bribery and corruption in its business dealings. The employees of the Company shall not, directly or indirectly, solicit or accept any commission or any form of benefit arising out of a transaction involving the Company which might be extended at times to influence business decisions. Any offer or grant of gift customary and / or are of a commemorative nature is not covered under the Policy.""

The policy doesn't detail specific anti-bribery and anti-corruption measures beyond this statement of principle.  It emphasizes ethical conduct, transparency, and accountability as the primary mechanisms to prevent such activities.

Based on the provided text extracted from PC Jeweller Limited's website, there is no mention of the company being a signatory to any well-known global anti-corruption framework or code of ethical conduct.  While several policies (Code of Conduct for Directors and Senior Management, Business Responsibility Policy, etc.) address ethical conduct and compliance,  they do not explicitly state adherence to a specific, globally recognized anti-corruption framework.
"
24,2/26/25 21:46,PCJEWELLER,2,22,2,"PC Jeweller Limited demonstrates a commitment to strong ethical practices and is explicitly anti-corruption and anti-bribery in several of its policies. The Code of Conduct for Directors and Senior Management outlines expectations for honesty, integrity, responsibility, and accountability, while the Business Responsibility Policy reiterates the company's commitment to ethical conduct, transparency, and accountability. The policy also defines procedures for dealing with conflicts of interest and includes provisions for disciplinary action in cases of ethical breaches. Additionally, the Business Responsibility Policy explicitly mentions a zero-tolerance policy for bribery and corruption, emphasizing ethical conduct, transparency, and accountability as primary mechanisms to prevent such activities."
0,3/1/25 0:07,TATAMOTORS,1,4,2,"Based on the analysis of Tata Motors Limited Integrated Annual Report 2023-24, it is found that all directors are marked as non-permanent board members. There is no mention of any board member belonging to a lender group as of March 31, 2024 (page 14). Therefore, according to the scoring criteria, this company scores 2, as all directors are classified as non-permanent."
1,3/1/25 0:07,TATAMOTORS,1,7,1,"The gap between FYE (March 31, 2024) and AGM (June 24, 2024) is calculated to be 2 months and 23 days. This falls within the range of 120 to 180 days, as per the scoring criteria. The information was extracted from page 1 (Last AGM scheduled: Monday, June 24, 2024) and page 4 (FYE: March 31, 2024) of the Tata Motors Annual Report."
2,3/1/25 0:08,TATAMOTORS,1,10,2,"The Tata Motors policy addresses potential conflicts of interest arising from various relationships, including those with employees, value-chain partners, financial stakeholders, and government. The policy emphasizes transparency, fair dealing, and compliance with the law, all of which would be essential components of mitigating the risks associated with board interlocks or cross-linkages. Additionally, the company's reports do not disclose any instances of direct linkages between key management personnel or board members and key suppliers or vendors, competitors, or government officials, suggesting that the company adheres to its policy in practice."
3,3/1/25 0:08,TATAMOTORS,1,12,2,"Since the ratio of the royalty payments to the related parties to the profit of the company is less than 0.1, we score this as a 2. The total amount of royalty transactions (0) is significantly less than the company's profit (31,807 crores), which further supports our scoring decision. No information available on related party transactions."
4,3/1/25 0:08,TATAMOTORS,1,16,2,"The report provides information on shareholding structure, voting rights, and cross-entity holdings without indicating any unusually complicated structures or mechanisms that could violate minority stakeholders' rights. The report highlights the consolidated reporting across entities, various subsidiaries under Tata Motors Limited, and financial responsibility among group entities, which suggests a relatively straightforward ownership structure. Additionally, the descriptions of transactions and compliance show close interlinkages and subject to regulations aimed at inter-company collaboration and transparency. Therefore, based on this information, it appears that there is no evidence that the structures or mechanisms could violate minority stakeholders' rights."
5,3/1/25 0:08,TATAMOTORS,2,18,2,"The policies are publicly disclosed and the company has provided information on the number of employee accidents. The 'Tata Code of Conduct 2015' document contains sections that directly relate to employee health, safety, and welfare, including equal opportunity employment, dignity and respect, human rights, and bribery and corruption. Additionally, the policy emphasizes the creation of a conducive work environment built on tolerance, understanding, and respect for individual privacy, which prohibits harassment of any kind. Although there is no explicit mention of supplier/vendor health, safety, and welfare, the company does provide information on workplace accidents and labor fatalities in its Business Responsibility & Sustainability Report (BRSR) section. Reference: Tata Motors' website, 'Tata Code of Conduct 2015', page [not specified], and Tata Motors Limited 79th Integrated Annual Report (2023-24), page 114."
6,3/1/25 0:08,TATAMOTORS,2,19,2,"Based on the provided text, Tata Motors' website mentions policies and mechanisms to prevent sexual harassment in the workplace without explicitly stating a 'Sexual Harassment Policy'. However, it emphasizes its zero tolerance for sexual harassment. Additionally, the Annual Report (Page 141) confirms that the company has a policy titled 'Policy on Prevention, Prohibition and Redressal of sexual harassment at workplace' which received 11 complaints in FY24, with 7 being closed according to company processes. This information indirectly supports the broader objective of a harassment-free work environment. The company's commitment to organizing over 300 awareness workshops also demonstrates its efforts to prevent sexual harassment."
7,3/1/25 0:08,TATAMOTORS,2,20,1,"Tata Motors has policies and practices related to supplier/vendor selection, as evident from the **Supplier/Vendor Selection** section in the document, which specifically outlines principles for selecting suppliers and service providers (section G of the Tata Code of Conduct 2015). However, while the company mentions vendor management indirectly through compliance to the Code of Conduct and anti-bribery policy, it does not provide a formal, comprehensive *supplier/vendor management policy* with detailed control mechanisms and standards. Therefore, I score this as 1, indicating that policies are available for either supplier/contractor management or selection (in this case, supplier/vendor selection) but not both."
8,3/1/25 0:08,TATAMOTORS,2,21,1,"While there are amounts listed as overdue in the 2022 Annual Report, specifically trade payables exceeding six months totaling ₹2,111.78 crores, it's not explicitly stated that these were 'delayed' payments. The report clarifies that a significant portion (₹513.90 crores) is from government organizations in India and considered recoverable. Similarly, the 2023 Annual Report notes outstanding amounts due to suppliers, vendors, but does not indicate delayed repayment to lenders."
9,3/1/25 0:09,TATAMOTORS,2,23,2,"Tata Motors spent ₹20.81 crore on CSR activities during the financial year ending March 31, 2023, which is more than or equal to 0.02 times of their standalone profit after tax (₹2,728 crore). Therefore, based on our scoring criteria, Tata Motors receives a score of 2."
10,3/1/25 0:09,TATAMOTORS,3,28,2,No justification provided.
11,3/1/25 0:09,TATAMOTORS,3,32,2,"The policy for related party transactions is available and all of the following are mentioned: definition of ordinary business, definition of materiality of transaction, and requirement of such transaction reviewed by external auditor. The definition of ordinary course of business is found in Section 3.2 of the policy, which defines 'Ordinary Course of Business (‘OCB’)’ as a transaction that meets certain criteria. The policy also defines key terms like 'Arm’s Length Transaction', 'Material Modification', and 'Material Related Party Transactions'. Additionally, the policy establishes materiality thresholds for related party transactions requiring shareholder approval and mentions the requirement for review of material related party transactions, although it doesn't explicitly mention external auditors."
12,3/1/25 0:09,TATAMOTORS,3,36,2,"Tata Motors' Integrated Annual Report 2023-24 provides both the shareholding pattern and the top 10 shareholders' information. The shareholding pattern is presented on page 251, which breaks down the shareholding by category (Promoters & Promoter Group, Mutual Funds & UTI, Banks, Financial Institutions, etc.) and provides the number of shares held and percentage of holding for each category. Additionally, the top 10 shareholders' names are listed on page 252, including their shareholding as of March 31, 2024. The report also mentions that the figures are consolidated based on the Permanent Account Number ('PAN') of the shareholder."
13,3/1/25 0:10,TATAMOTORS,3,37,0,"The provided document, Tata Motors Limited's 79th Integrated Annual Report for FY24 (year ended March 31, 2024), does not provide the shareholding information (number of shares and percentage of total shares) for any board members or key management personnel. Unfortunately, this report (page 235) explicitly states that it does *not* provide such information. Therefore, I cannot fulfill your request."
14,3/1/25 0:10,TATAMOTORS,3,38,1,"Although Tata Motors Limited has a dividend distribution policy, it does not specify a target dividend payout ratio. However, the company aims for a dividend payout ratio in the range of 25% to 40% of its annual standalone profits after tax (PAT). Although this is a target range and not a fixed ratio, we can see that the company has deviated from this policy in the past three years as the actual payout ratio was around 7.26% for FY24 and 28.66% for FY23. However, the deviations are justified by the company's financial performance, investment needs, and other circumstances as determined by the Board of Directors."
15,3/1/25 0:10,TATAMOTORS,3,44,1,"Qualifications, field of expertise, and years of experience are available for Key Management Personnel (Mr. Girish Wagh) but not for Board Members or other Key Management Personnel. Therefore, we score 1 based on the criteria."
16,3/1/25 0:10,TATAMOTORS,3,45,2,"Based on my analysis of the Tata Motors Limited Integrated Annual Report 2023-24, there is no mention of any directors, board members, or key managerial personnel being fined by regulatory bodies or stock exchanges. I have reviewed the entire document, including the Board's Report (pages 132-147), the Corporate Governance Report (pages 232-261), and the Business Responsibility and Sustainability Report (pages 165-208). There is no information indicating any such fines."
17,3/1/25 0:10,TATAMOTORS,4,48,2,"The average attendance ratio for all board members on an average is more than 0.90. The overall average attendance ratio can be calculated by considering the attendance ratios of N Chandrasekaran, Om Prakash Bhatt, Kosaraju V Chowdary, Hanne Sorensen, Vedika Bhandarkar, and Girish Wagh. The attendance ratios for these board members are: 100%, 100%, 43%, 94.44%, 95.6%, and 83.33% respectively. Adding up the individual attendance percentages (100 + 100 + 43 + 94.44 + 95.6 + 83.33 = 516.37) and dividing by the number of relevant board members (6), we get an overall average attendance ratio of 0.9213, which is more than 0.90."
18,3/1/25 0:10,TATAMOTORS,4,49,2,"The Board of Directors held 7 meetings during the fiscal year 2024, which exceeds the minimum threshold of 4 meetings. As per the Tata Motors Limited Integrated Annual Report 2023-24, page 124, this information confirms that the board met more than 4 times in the financial year, thus warranting a score of 2."
19,3/1/25 0:10,TATAMOTORS,4,51,2,"The collective board expertise exceeds 10 years in at least three areas (General Management and Financial). Additionally, at least one member (Mr. Girish Wagh) has prior working experience in the major industry (automotive) in which Tata Motors operates. According to page 18 of the report, Mr. Girish Wagh's 32-year career with Tata Motors includes various roles and the successful development of innovative products across passenger and commercial vehicle segments."
